label,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20
B,0.6516398787498474,0.6691347360610962,0.6043584942817688,0.6332278847694397,0.5787646770477295,0.5646132230758667,0.6018722653388977,0.49766799807548523,0.6340200304985046,0.45393258333206177,0.5585026144981384,0.4375392198562622,0.5562322735786438,0.33095890283584595,0.5650783777236938,0.2647157311439514,0.5776292085647583,0.2077772319316864,0.5986125469207764,0.41910067200660706,0.5984103083610535,0.30098092555999756,0.6070834398269653,0.2285744696855545,0.6153016090393066,0.16409099102020264,0.6378813982009888,0.42611560225486755,0.6388569474220276,0.3165331184864044,0.6445735692977905,0.24846696853637695,0.6481439471244812,0.1870773732662201,0.679049551486969,0.4534841775894165,0.6825897097587585,0.373889297246933,0.681795060634613,0.3206859230995178,0.677322506904602,0.27112269401550293
B,0.6521446704864502,0.6675488948822021,0.6044270992279053,0.6313364505767822,0.5789834856987,0.5605548024177551,0.6037910580635071,0.4911191761493683,0.637813925743103,0.4519389867782593,0.5581916570663452,0.43637946248054504,0.5554513931274414,0.3295429050922394,0.5642135739326477,0.26306018233299255,0.5767552852630615,0.2058844268321991,0.5980457067489624,0.41736888885498047,0.5973301529884338,0.2988073229789734,0.6057599186897278,0.2257007360458374,0.6137787699699402,0.16091662645339966,0.6373117566108704,0.4241623878479004,0.6383127570152283,0.3135903775691986,0.6438944935798645,0.2453131377696991,0.6473379135131836,0.18381810188293457,0.6787161231040955,0.4513150751590729,0.6820574402809143,0.3713390827178955,0.6808750033378601,0.3178849518299103,0.6762886643409729,0.26843565702438354
B,0.6515386700630188,0.666199803352356,0.6039367914199829,0.6304616928100586,0.5788471102714539,0.5619283318519592,0.6042212247848511,0.4950084388256073,0.6378888487815857,0.4505831003189087,0.5582791566848755,0.43665629625320435,0.555221438407898,0.3302321434020996,0.5635690093040466,0.2638012766838074,0.5758256316184998,0.20591981709003448,0.5980924367904663,0.4176279902458191,0.5974178314208984,0.29915744066238403,0.6056902408599854,0.22655367851257324,0.6134295463562012,0.16096708178520203,0.6370032429695129,0.4243088662624359,0.6379560232162476,0.3143993020057678,0.6428521871566772,0.24608050286769867,0.6455273628234863,0.18419140577316284,0.6781479120254517,0.4513682723045349,0.6814426183700562,0.3712921142578125,0.6797937750816345,0.31756263971328735,0.6743412613868713,0.2674345076084137
B,0.6512624025344849,0.6659621000289917,0.6038344502449036,0.6304233074188232,0.578909695148468,0.5619345903396606,0.6049959659576416,0.49464571475982666,0.6386786699295044,0.45056867599487305,0.5579931735992432,0.43657851219177246,0.5546646118164062,0.3293984532356262,0.5631533861160278,0.26314496994018555,0.5755418539047241,0.20612271130084991,0.597761332988739,0.4173881411552429,0.5966710448265076,0.299041748046875,0.6049604415893555,0.22693531215190887,0.612596333026886,0.16222736239433289,0.6361880898475647,0.4237205684185028,0.6371825933456421,0.31398746371269226,0.6422697901725769,0.2463010549545288,0.6452401280403137,0.18535077571868896,0.6771632432937622,0.4501709043979645,0.6810572743415833,0.3710983097553253,0.6795163750648499,0.31810152530670166,0.6740590333938599,0.2687600255012512
B,0.6513693928718567,0.6672499179840088,0.6033599376678467,0.6311449408531189,0.5777870416641235,0.562076985836029,0.604196310043335,0.4946707487106323,0.6388612985610962,0.45061400532722473,0.5572944283485413,0.4384225904941559,0.5539383292198181,0.33129626512527466,0.5623733997344971,0.2653200030326843,0.5748182535171509,0.2085191011428833,0.5973038673400879,0.4194733500480652,0.5960703492164612,0.30136746168136597,0.6043169498443604,0.22971247136592865,0.6120413541793823,0.16551342606544495,0.6361843943595886,0.42571181058883667,0.6364971995353699,0.3172471225261688,0.6412525177001953,0.2500689625740051,0.644078254699707,0.18998917937278748,0.6774653196334839,0.45182451605796814,0.6804175972938538,0.3729492425918579,0.6780409216880798,0.319794237613678,0.671973705291748,0.2706654667854309
B,0.651231050491333,0.6673264503479004,0.6034228205680847,0.6316307783126831,0.5774821639060974,0.5625072121620178,0.6034030318260193,0.4946066737174988,0.6378670334815979,0.45234695076942444,0.5563578605651855,0.43794262409210205,0.553168773651123,0.33146536350250244,0.561432957649231,0.2654513418674469,0.573501467704773,0.20850148797035217,0.5962958335876465,0.4190250635147095,0.5950575470924377,0.3020716905593872,0.6031043529510498,0.23054498434066772,0.6106013655662537,0.1664257049560547,0.6352523565292358,0.425458699464798,0.6354501247406006,0.3170168995857239,0.6403226852416992,0.2498611956834793,0.6431564688682556,0.18934208154678345,0.6765092015266418,0.4520200490951538,0.6790491938591003,0.37334349751472473,0.6765088438987732,0.32040515542030334,0.6704648733139038,0.2712610363960266
B,0.6513248085975647,0.6656944155693054,0.6035287380218506,0.6298299431800842,0.5778530240058899,0.5621252655982971,0.6029577851295471,0.49492016434669495,0.6368435025215149,0.45389091968536377,0.5557802319526672,0.43795204162597656,0.552390992641449,0.3314649164676666,0.5607023239135742,0.26572877168655396,0.5727676153182983,0.2087797075510025,0.5955249071121216,0.41940176486968994,0.5943208336830139,0.30189764499664307,0.6022821068763733,0.2299061417579651,0.6096644401550293,0.16500580310821533,0.6343939900398254,0.42606648802757263,0.6351028084754944,0.31778258085250854,0.6400980949401855,0.25029629468917847,0.6428381204605103,0.18938103318214417,0.6757220029830933,0.45276546478271484,0.678996741771698,0.3739570081233978,0.6773199439048767,0.321249783039093,0.6718655228614807,0.27224764227867126
B,0.6507992744445801,0.664553701877594,0.6032242178916931,0.6290954351425171,0.5772488117218018,0.5615717172622681,0.6018096804618835,0.4947345554828644,0.6357936263084412,0.45210859179496765,0.5556253790855408,0.43731436133384705,0.5524265766143799,0.3306623697280884,0.5602941513061523,0.2646838426589966,0.5718826651573181,0.20771434903144836,0.5949862003326416,0.4182226061820984,0.593437910079956,0.3003678321838379,0.6012557744979858,0.22832776606082916,0.608458399772644,0.1639534831047058,0.6337491869926453,0.4246629476547241,0.6338875889778137,0.31512296199798584,0.6388968825340271,0.24760150909423828,0.6416937112808228,0.18656906485557556,0.675208568572998,0.4511573314666748,0.6785009503364563,0.37261733412742615,0.676926851272583,0.3195033073425293,0.6715929508209229,0.26998084783554077
B,0.6504950523376465,0.6645875573158264,0.6024999618530273,0.628821849822998,0.5765534043312073,0.5606754422187805,0.6017447710037231,0.49337249994277954,0.636443018913269,0.45214852690696716,0.5556286573410034,0.4374708831310272,0.5521723031997681,0.3304232656955719,0.5603519082069397,0.2635000944137573,0.5723650455474854,0.20584280788898468,0.595160186290741,0.4186148941516876,0.5936306118965149,0.3000648617744446,0.6017173528671265,0.22727583348751068,0.6094882488250732,0.1625184714794159,0.6342858076095581,0.425009548664093,0.6340048313140869,0.3160678744316101,0.6391600966453552,0.24813023209571838,0.6426830887794495,0.18671530485153198,0.6759216785430908,0.45110151171684265,0.6782922148704529,0.3721590042114258,0.6769518852233887,0.31869155168533325,0.672515869140625,0.26858633756637573
B,0.6509607434272766,0.666236162185669,0.6035336852073669,0.630735456943512,0.5773059725761414,0.562416672706604,0.6022400856018066,0.4943562150001526,0.6360786557197571,0.45096004009246826,0.5555860996246338,0.43761104345321655,0.5523472428321838,0.3297080397605896,0.5605032444000244,0.2627594769001007,0.5722881555557251,0.20524480938911438,0.5953992009162903,0.4188545048236847,0.5938635468482971,0.299691379070282,0.6019830703735352,0.22713987529277802,0.6095147728919983,0.16267848014831543,0.6346916556358337,0.4253695011138916,0.6343281269073486,0.31642240285873413,0.639682412147522,0.2490030974149704,0.6433172225952148,0.18818587064743042,0.6764430403709412,0.451569139957428,0.6787232160568237,0.37284189462661743,0.6773600578308105,0.31972289085388184,0.6729316711425781,0.27002793550491333
B,0.6522579193115234,0.6675055623054504,0.6049426794052124,0.6332281231880188,0.5778429508209229,0.5647709369659424,0.6023567318916321,0.4955311119556427,0.6369265913963318,0.4517376720905304,0.5556727051734924,0.43895936012268066,0.5524385571479797,0.33147332072257996,0.560146689414978,0.2645290493965149,0.5715387463569641,0.20694665610790253,0.5958610773086548,0.4199140667915344,0.5942069292068481,0.3011217415332794,0.6023246049880981,0.22899995744228363,0.6096802353858948,0.16425254940986633,0.6352890729904175,0.4263491928577423,0.6347327828407288,0.31786274909973145,0.6398130059242249,0.2501101493835449,0.6428987979888916,0.18891555070877075,0.6771575808525085,0.45258820056915283,0.6793192028999329,0.37381190061569214,0.6773741245269775,0.3205048739910126,0.6722036004066467,0.2707420885562897
B,0.6525233387947083,0.6661139726638794,0.6051925420761108,0.630874752998352,0.5786794424057007,0.5630042552947998,0.6025753617286682,0.49484488368034363,0.6357811093330383,0.4504064619541168,0.5557896494865417,0.43894505500793457,0.5524962544441223,0.3321687877178192,0.5603612661361694,0.26609891653060913,0.5718352198600769,0.20907381176948547,0.5957723259925842,0.4195740520954132,0.5944467782974243,0.3010093569755554,0.6026332974433899,0.229367196559906,0.6098114252090454,0.16521722078323364,0.6347065567970276,0.4256928563117981,0.6346146464347839,0.3174247145652771,0.6399218440055847,0.2503390610218048,0.6429661512374878,0.18982094526290894,0.6761881709098816,0.45156800746917725,0.6789705157279968,0.37305647134780884,0.6776342988014221,0.3202606439590454,0.6726721525192261,0.27113017439842224
B,0.6504128575325012,0.6665465831756592,0.6023961901664734,0.6301831007003784,0.5765252113342285,0.5612213611602783,0.6023508906364441,0.49376192688941956,0.6369295716285706,0.4519261419773102,0.5560781359672546,0.43888968229293823,0.5528396964073181,0.33189839124679565,0.5606198906898499,0.2653577923774719,0.5721043348312378,0.20807673037052155,0.5959439873695374,0.42007678747177124,0.5949148535728455,0.3014358580112457,0.6028507947921753,0.2289511263370514,0.6101499795913696,0.1646636426448822,0.6349782943725586,0.42635148763656616,0.6351978182792664,0.3177802562713623,0.6403987407684326,0.25022900104522705,0.6435149908065796,0.1894763708114624,0.6763074994087219,0.45216992497444153,0.6792190074920654,0.3731161952018738,0.6773700714111328,0.31951645016670227,0.6720572710037231,0.2697494626045227
B,0.6529443860054016,0.6652597188949585,0.6050454378128052,0.6292116045951843,0.5788916349411011,0.5608024001121521,0.6028940081596375,0.492508202791214,0.6357623934745789,0.44874686002731323,0.5569677352905273,0.43704262375831604,0.5532594919204712,0.33024510741233826,0.5612302422523499,0.2635372281074524,0.5729883313179016,0.2058277279138565,0.596551239490509,0.417985200881958,0.5947906970977783,0.2997530698776245,0.6026411652565002,0.22685500979423523,0.6101623773574829,0.16196393966674805,0.6358669400215149,0.4243975579738617,0.635529100894928,0.31523725390434265,0.640707790851593,0.24771471321582794,0.6439859867095947,0.1866234540939331,0.6774505376815796,0.45075610280036926,0.6798568964004517,0.3712805211544037,0.6786310076713562,0.3179217576980591,0.6740419864654541,0.2682231068611145
B,0.6531912684440613,0.6635181307792664,0.6057652831077576,0.6277590394020081,0.5799292325973511,0.5583095550537109,0.6053048968315125,0.4899764358997345,0.6400831937789917,0.45234012603759766,0.5575866103172302,0.4352957308292389,0.5542277097702026,0.32857227325439453,0.5618995428085327,0.2619181275367737,0.5729396939277649,0.20413453876972198,0.597038984298706,0.4163201153278351,0.5955115556716919,0.2983565330505371,0.603295624256134,0.22592198848724365,0.6102310419082642,0.16125017404556274,0.635998547077179,0.4228043556213379,0.6359094381332397,0.3145653307437897,0.6411308646202087,0.24697090685367584,0.644088089466095,0.18589287996292114,0.6774795055389404,0.4491505026817322,0.6802980303764343,0.37034672498703003,0.6791430115699768,0.3172428011894226,0.6745750904083252,0.2679407596588135
B,0.6538406014442444,0.6633822917938232,0.6063264012336731,0.628808319568634,0.5792217254638672,0.5611745119094849,0.6040942072868347,0.4934902489185333,0.6385939121246338,0.4499147832393646,0.5577985048294067,0.4351910948753357,0.5540724396705627,0.3281927704811096,0.5618153214454651,0.2617281675338745,0.5732499361038208,0.2040572613477707,0.5976179838180542,0.41598454117774963,0.5958116054534912,0.29769352078437805,0.6033934354782104,0.2254205048084259,0.6101160645484924,0.16024500131607056,0.6365390419960022,0.42251285910606384,0.6366240382194519,0.3144797682762146,0.6412836909294128,0.2468835413455963,0.6436254978179932,0.1856088638305664,0.677848219871521,0.44911178946495056,0.6808446049690247,0.3707372546195984,0.679092526435852,0.31785327196121216,0.6737014055252075,0.2683427333831787
B,0.6321948170661926,0.6793343424797058,0.6759732365608215,0.5808424353599548,0.6863130927085876,0.4900183379650116,0.6594471335411072,0.4340945780277252,0.6265732645988464,0.40491095185279846,0.6947973370552063,0.44899991154670715,0.680645227432251,0.33392012119293213,0.6674509644508362,0.271061509847641,0.6545470356941223,0.2206265926361084,0.6544760465621948,0.45154905319213867,0.6422879099845886,0.3219381868839264,0.6305833458900452,0.24849551916122437,0.6206666827201843,0.1893666386604309,0.612413763999939,0.46558475494384766,0.6027830839157104,0.3414873480796814,0.5954657196998596,0.2717987298965454,0.5909186005592346,0.21639928221702576,0.5710409283638,0.48933443427085876,0.5643714666366577,0.3928280472755432,0.5635625720024109,0.33836376667022705,0.5656685829162598,0.29118579626083374
B,0.6312308311462402,0.6772973537445068,0.6762869358062744,0.5799329280853271,0.6877486109733582,0.4899064898490906,0.6643183827400208,0.4315218925476074,0.6344060897827148,0.3971555829048157,0.6953033804893494,0.44663137197494507,0.6804090738296509,0.3307013511657715,0.667542576789856,0.26785916090011597,0.6550045609474182,0.21860139071941376,0.6549022197723389,0.4499921202659607,0.6419009566307068,0.3197917342185974,0.6303574442863464,0.24628795683383942,0.621211588382721,0.18792834877967834,0.6126182675361633,0.4646316170692444,0.6025207042694092,0.34076881408691406,0.5956326127052307,0.27083152532577515,0.5924380421638489,0.2156710922718048,0.5710543394088745,0.48903295397758484,0.5641835927963257,0.39307060837745667,0.5632145404815674,0.3388131856918335,0.565785825252533,0.2917875051498413
B,0.6311956644058228,0.6777582168579102,0.6760207414627075,0.5804451107978821,0.6878859400749207,0.49102580547332764,0.6642030477523804,0.43239498138427734,0.633953332901001,0.39860519766807556,0.6959360837936401,0.44915854930877686,0.6805074214935303,0.33349472284317017,0.6675587892532349,0.2709810137748718,0.6554010510444641,0.22105102241039276,0.6553653478622437,0.4516955316066742,0.642025351524353,0.32121169567108154,0.6308153867721558,0.2475259006023407,0.6222559809684753,0.1886577606201172,0.6129845976829529,0.466054230928421,0.6025530099868774,0.3414869010448456,0.5956487059593201,0.27082449197769165,0.592289388179779,0.2146352380514145,0.5714860558509827,0.49038949608802795,0.5649731159210205,0.393159419298172,0.5638348460197449,0.33831432461738586,0.5659395456314087,0.29049813747406006
B,0.631254255771637,0.6777486205101013,0.6758703589439392,0.5797581672668457,0.687073826789856,0.4903022348880768,0.6631800532341003,0.43377211689949036,0.6331396698951721,0.4013296365737915,0.6957648396492004,0.4479095935821533,0.6806433796882629,0.3324906826019287,0.6678475737571716,0.27005642652511597,0.65573650598526,0.22033192217350006,0.6557378172874451,0.45072099566459656,0.6425427794456482,0.3212249279022217,0.6312375664710999,0.24794112145900726,0.6226969957351685,0.18952655792236328,0.6136181950569153,0.46490058302879333,0.6034256219863892,0.3410422205924988,0.5963842868804932,0.2708239257335663,0.5931940674781799,0.21504677832126617,0.5718190670013428,0.48895615339279175,0.5653010606765747,0.39141884446144104,0.5642305016517639,0.33661389350891113,0.5666781663894653,0.2890636920928955
B,0.6316977739334106,0.678991436958313,0.6754692196846008,0.5798680186271667,0.6861963272094727,0.4895998537540436,0.6618891954421997,0.43290767073631287,0.631118655204773,0.40086835622787476,0.6948122978210449,0.447095662355423,0.6801203489303589,0.3324996531009674,0.6676556468009949,0.2699891924858093,0.6555975675582886,0.22038054466247559,0.6548509001731873,0.4491029679775238,0.6420229077339172,0.32071441411972046,0.6309972405433655,0.24783223867416382,0.6223825812339783,0.18953555822372437,0.6130895018577576,0.46314331889152527,0.6026877760887146,0.34056442975997925,0.5955973267555237,0.27140378952026367,0.592210590839386,0.2160741537809372,0.5716785788536072,0.4877130091190338,0.5647909641265869,0.39131975173950195,0.5636997818946838,0.33696484565734863,0.5660614371299744,0.29000014066696167
B,0.6313862800598145,0.6764085292816162,0.6760920286178589,0.5770469903945923,0.6874365210533142,0.4868253469467163,0.6633853912353516,0.42932698130607605,0.633113443851471,0.3962709605693817,0.6956599950790405,0.44520965218544006,0.6807861328125,0.33067160844802856,0.6680974364280701,0.2685033679008484,0.6556065082550049,0.21896781027317047,0.6553274989128113,0.4488696753978729,0.6421434283256531,0.3203713893890381,0.6308485865592957,0.24698814749717712,0.6217560768127441,0.18781530857086182,0.6131545305252075,0.4638575315475464,0.6027547121047974,0.3409442901611328,0.5958814024925232,0.2708575427532196,0.5924979448318481,0.21499449014663696,0.5714733600616455,0.48836663365364075,0.5648095011711121,0.39153775572776794,0.5640527009963989,0.33674705028533936,0.5665387511253357,0.28941720724105835
